Stamp,Invoice No.,Unit,Value
2018-05-12 05:45:00,0,0,0.0
2018-05-12 06:00:00,0,0,0.0
2018-05-12 06:15:00,0,0,0.0
2018-05-12 06:30:00,0,0,0.0
2018-05-12 06:45:00,0,0,0.0
2018-05-12 07:00:00,0,0,0.0
2018-05-12 07:15:00,0,0,0.0
2018-05-12 07:30:00,0,0,0.0
2018-05-12 07:45:00,0,0,0.0
2018-05-12 08:00:00,0,0,0.0
2018-05-12 08:15:00,0,0,0.0
2018-05-12 08:30:00,0,0,0.0
2018-05-12 08:45:00,0,0,0.0
2018-05-12 09:00:00,0,0,0.0
2018-05-12 09:15:00,0,0,0.0
2018-05-12 09:30:00,0,0,0.0
2018-05-12 09:45:00,0,0,0.0
2018-05-12 10:00:00,0,0,0.0
2018-05-12 10:15:00,53424,1,42.0
2018-05-12 10:30:00,53425,1,45.0
2018-05-12 10:45:00,213710,7,302.0
2018-05-12 11:00:00,427468,16,975.0
2018-05-12 11:15:00,213758,4,191.0
2018-05-12 11:30:00,267220,7,535.0
2018-05-12 11:45:00,427604,22,1079.0
2018-05-12 12:00:00,534595,19,1325.0
2018-05-12 12:15:00,427748,15,547.0
2018-05-12 12:30:00,588258,28,3005.0
2018-05-12 12:45:00,427900,8,464.0
2018-05-12 13:00:00,374465,7,420.0
2018-05-12 13:15:00,374514,12,601.0
2018-05-12 13:30:00,374573,7,498.0
2018-05-12 13:45:00,428156,12,718.0
2018-05-12 14:00:00,588819,20,1914.0
2018-05-12 14:15:00,107073,3,110.0
2018-05-12 14:30:00,588984,15,1044.0
2018-05-12 14:45:00,321315,9,331.0
2018-05-12 15:00:00,321353,8,458.0
2018-05-12 15:15:00,589257,21,988.0
2018-05-12 15:30:00,267890,7,578.0
2018-05-12 15:45:00,696631,18,2077.0
2018-05-12 16:00:00,482382,8,703.0
2018-05-12 16:15:00,428852,6,1134.2
2018-05-12 16:30:00,536155,15,1222.8
2018-05-12 16:45:00,804426,22,897.0
2018-05-12 17:00:00,751009,24,2009.6
2018-05-12 17:15:00,214610,11,438.2
2018-05-12 17:30:00,429268,10,577.0
2018-05-12 17:45:00,429332,12,910.8
2018-05-12 18:00:00,268370,6,237.5
2018-05-12 18:15:00,429444,11,469.0
2018-05-12 18:30:00,214750,7,426.0
2018-05-12 18:45:00,53690,1,46.0
2018-05-12 19:00:00,107383,3,245.8
2018-05-12 19:15:00,0,0,0.0
2018-05-12 19:30:00,0,0,0.0
2018-05-12 19:45:00,0,0,0.0
2018-05-12 20:00:00,0,0,0.0
2018-05-12 20:15:00,0,0,0.0
2018-05-12 20:30:00,0,0,0.0
2018-05-12 20:45:00,0,0,0.0
2018-05-12 21:00:00,0,0,0.0
2018-05-12 21:15:00,0,0,0.0
2018-05-12 21:30:00,0,0,0.0
2018-05-12 21:45:00,0,0,0.0
2018-05-12 22:00:00,0,0,0.0
2018-05-12 22:15:00,0,0,0.0
2018-05-12 22:30:00,0,0,0.0
2018-05-12 22:45:00,0,0,0.0
2018-05-12 23:00:00,0,0,0.0
2018-05-12 23:15:00,0,0,0.0
2018-05-12 23:30:00,0,0,0.0
2018-05-12 23:45:00,0,0,0.0
2018-05-13 00:00:00,0,0,0.0
2018-05-13 00:15:00,0,0,0.0
2018-05-13 00:30:00,0,0,0.0
2018-05-13 00:45:00,0,0,0.0
2018-05-13 01:00:00,0,0,0.0
2018-05-13 01:15:00,0,0,0.0
2018-05-13 01:30:00,0,0,0.0
2018-05-13 01:45:00,0,0,0.0
2018-05-13 02:00:00,0,0,0.0
2018-05-13 02:15:00,0,0,0.0
2018-05-13 02:30:00,0,0,0.0
2018-05-13 02:45:00,0,0,0.0
2018-05-13 03:00:00,0,0,0.0
2018-05-13 03:15:00,0,0,0.0
2018-05-13 03:30:00,0,0,0.0
2018-05-13 03:45:00,0,0,0.0
2018-05-13 04:00:00,0,0,0.0
2018-05-13 04:15:00,0,0,0.0
2018-05-13 04:30:00,0,0,0.0
2018-05-13 04:45:00,0,0,0.0
2018-05-13 05:00:00,0,0,0.0
2018-05-13 05:15:00,0,0,0.0
2018-05-13 05:30:00,0,0,0.0
2018-05-13 05:45:00,0,0,0.0
2018-05-13 06:00:00,0,0,0.0
2018-05-13 06:15:00,0,0,0.0
2018-05-13 06:30:00,0,0,0.0
2018-05-13 06:45:00,0,0,0.0
2018-05-13 07:00:00,0,0,0.0
2018-05-13 07:15:00,0,0,0.0
2018-05-13 07:30:00,0,0,0.0
2018-05-13 07:45:00,0,0,0.0
2018-05-13 08:00:00,0,0,0.0
2018-05-13 08:15:00,0,0,0.0
2018-05-13 08:30:00,0,0,0.0
2018-05-13 08:45:00,0,0,0.0
2018-05-13 09:00:00,0,0,0.0
2018-05-13 09:15:00,0,0,0.0
2018-05-13 09:30:00,0,0,0.0
2018-05-13 09:45:00,0,0,0.0
2018-05-13 10:00:00,0,0,0.0
2018-05-13 10:15:00,53693,2,117.75
2018-05-13 10:30:00,53695,1,58.0
2018-05-13 10:45:00,53696,1,0.0
2018-05-13 11:00:00,107395,2,65.0
2018-05-13 11:15:00,0,0,0.0
2018-05-13 11:30:00,322209,7,508.0
2018-05-13 11:45:00,214826,5,241.0
2018-05-13 12:00:00,161130,8,319.0
2018-05-13 12:15:00,268570,5,352.0
2018-05-13 12:30:00,214874,4,278.0
2018-05-13 12:45:00,322341,9,981.0
2018-05-13 13:00:00,107455,5,430.0
2018-05-13 13:15:00,268655,7,445.0
2018-05-13 13:30:00,322419,6,404.0
2018-05-13 13:45:00,483696,13,629.0
2018-05-13 14:00:00,161250,17,956.0
2018-05-13 14:15:00,161259,4,372.0
2018-05-13 14:30:00,322551,8,525.0
2018-05-13 14:45:00,268820,7,402.0
2018-05-13 15:00:00,376395,10,487.0
2018-05-13 15:15:00,268885,5,340.0
2018-05-13 15:30:00,537845,15,1055.6
2018-05-13 15:45:00,484146,17,934.0
2018-05-13 16:00:00,322809,10,387.0
2018-05-13 16:15:00,269035,8,343.0
2018-05-13 16:30:00,430508,10,618.0
2018-05-13 16:45:00,322923,6,641.0
2018-05-13 17:00:00,107649,4,283.0
2018-05-13 17:15:00,484470,10,511.0
2018-05-13 17:30:00,538395,15,944.0
2018-05-13 17:45:00,323085,12,1372.0
2018-05-13 18:00:00,161556,3,167.8
2018-05-13 18:15:00,376999,8,438.0
2018-05-13 18:30:00,215450,3,219.0
2018-05-13 18:45:00,107731,5,864.0
2018-05-13 19:00:00,107735,3,205.0
2018-05-13 19:15:00,0,0,0.0
2018-05-13 19:30:00,0,0,0.0
2018-05-13 19:45:00,0,0,0.0
2018-05-13 20:00:00,0,0,0.0
2018-05-13 20:15:00,0,0,0.0
2018-05-13 20:30:00,0,0,0.0
2018-05-13 20:45:00,0,0,0.0
2018-05-13 21:00:00,0,0,0.0
2018-05-13 21:15:00,0,0,0.0
2018-05-13 21:30:00,0,0,0.0
2018-05-13 21:45:00,0,0,0.0
2018-05-13 22:00:00,0,0,0.0
2018-05-13 22:15:00,0,0,0.0
2018-05-13 22:30:00,0,0,0.0
2018-05-13 22:45:00,0,0,0.0
2018-05-13 23:00:00,0,0,0.0
2018-05-13 23:15:00,0,0,0.0
2018-05-13 23:30:00,0,0,0.0
2018-05-13 23:45:00,0,0,0.0
2018-05-14 00:00:00,0,0,0.0
2018-05-14 00:15:00,0,0,0.0
2018-05-14 00:30:00,0,0,0.0
2018-05-14 00:45:00,0,0,0.0
2018-05-14 01:00:00,0,0,0.0
2018-05-14 01:15:00,0,0,0.0
2018-05-14 01:30:00,0,0,0.0
2018-05-14 01:45:00,0,0,0.0
2018-05-14 02:00:00,0,0,0.0
2018-05-14 02:15:00,0,0,0.0
2018-05-14 02:30:00,0,0,0.0
2018-05-14 02:45:00,0,0,0.0
2018-05-14 03:00:00,0,0,0.0
2018-05-14 03:15:00,0,0,0.0
2018-05-14 03:30:00,0,0,0.0
2018-05-14 03:45:00,0,0,0.0
2018-05-14 04:00:00,0,0,0.0
2018-05-14 04:15:00,0,0,0.0
2018-05-14 04:30:00,0,0,0.0
2018-05-14 04:45:00,0,0,0.0
2018-05-14 05:00:00,0,0,0.0
2018-05-14 05:15:00,0,0,0.0
2018-05-14 05:30:00,0,0,0.0
2018-05-14 05:45:00,0,0,0.0
2018-05-14 06:00:00,0,0,0.0
2018-05-14 06:15:00,0,0,0.0
2018-05-14 06:30:00,0,0,0.0
2018-05-14 06:45:00,0,0,0.0
2018-05-14 07:00:00,0,0,0.0
2018-05-14 07:15:00,0,0,0.0
2018-05-14 07:30:00,0,0,0.0
2018-05-14 07:45:00,0,0,0.0
2018-05-14 08:00:00,0,0,0.0
2018-05-14 08:15:00,0,0,0.0
2018-05-14 08:30:00,0,0,0.0
2018-05-14 08:45:00,0,0,0.0
2018-05-14 09:00:00,0,0,0.0
2018-05-14 09:15:00,0,0,0.0
2018-05-14 09:30:00,0,0,0.0
2018-05-14 09:45:00,0,0,0.0
2018-05-14 10:00:00,0,0,0.0
2018-05-14 10:15:00,0,0,0.0
2018-05-14 10:30:00,53869,1,40.0
2018-05-14 10:45:00,107741,4,134.0
2018-05-14 11:00:00,107745,3,304.0
2018-05-14 11:15:00,53874,1,26.0
2018-05-14 11:30:00,161628,6,166.0
2018-05-14 11:45:00,107757,5,197.0
2018-05-14 12:00:00,53880,2,91.0
2018-05-14 12:15:00,269415,10,526.0
2018-05-14 12:30:00,161661,4,345.0
2018-05-14 12:45:00,161671,4,104.0
2018-05-14 13:00:00,215580,5,104.0
2018-05-14 13:15:00,215598,4,187.0
2018-05-14 13:30:00,161709,3,128.0
2018-05-14 13:45:00,269535,5,459.0
2018-05-14 14:00:00,107821,3,106.0
2018-05-14 14:15:00,161739,1,191.0
2018-05-14 14:30:00,53915,1,0.0
2018-05-14 14:45:00,215670,5,348.0
2018-05-14 15:00:00,269610,6,422.0
2018-05-14 15:15:00,53925,1,45.0
2018-05-14 15:30:00,269642,7,314.0
2018-05-14 15:45:00,323607,7,736.0
2018-05-14 16:00:00,53938,2,91.0
2018-05-14 16:15:00,215762,4,220.0
2018-05-14 16:30:00,107887,2,42.0
2018-05-14 16:45:00,323685,10,518.0
2018-05-14 17:00:00,161856,3,373.0
2018-05-14 17:15:00,269780,12,532.0
2018-05-14 17:30:00,215842,5,314.0
2018-05-14 17:45:00,107927,3,252.0
2018-05-14 18:00:00,161898,3,164.0
2018-05-14 18:15:00,215878,4,232.0
2018-05-14 18:30:00,215894,8,365.0
2018-05-14 18:45:00,0,0,0.0
2018-05-14 19:00:00,269890,9,476.4
2018-05-14 19:15:00,0,0,0.0
2018-05-14 19:30:00,0,0,0.0
2018-05-14 19:45:00,0,0,0.0
2018-05-14 20:00:00,0,0,0.0
2018-05-14 20:15:00,0,0,0.0
2018-05-14 20:30:00,0,0,0.0
2018-05-14 20:45:00,0,0,0.0
2018-05-14 21:00:00,0,0,0.0
2018-05-14 21:15:00,0,0,0.0
2018-05-14 21:30:00,0,0,0.0
2018-05-14 21:45:00,0,0,0.0
2018-05-14 22:00:00,0,0,0.0
2018-05-14 22:15:00,0,0,0.0
2018-05-14 22:30:00,0,0,0.0
2018-05-14 22:45:00,0,0,0.0
2018-05-14 23:00:00,0,0,0.0
2018-05-14 23:15:00,0,0,0.0
2018-05-14 23:30:00,0,0,0.0
2018-05-14 23:45:00,0,0,0.0
2018-05-15 00:00:00,0,0,0.0
2018-05-15 00:15:00,0,0,0.0
2018-05-15 00:30:00,0,0,0.0
2018-05-15 00:45:00,0,0,0.0
2018-05-15 01:00:00,0,0,0.0
2018-05-15 01:15:00,0,0,0.0
2018-05-15 01:30:00,0,0,0.0
2018-05-15 01:45:00,0,0,0.0
2018-05-15 02:00:00,0,0,0.0
2018-05-15 02:15:00,0,0,0.0
2018-05-15 02:30:00,0,0,0.0
2018-05-15 02:45:00,0,0,0.0
2018-05-15 03:00:00,0,0,0.0
2018-05-15 03:15:00,0,0,0.0
2018-05-15 03:30:00,0,0,0.0
2018-05-15 03:45:00,0,0,0.0
2018-05-15 04:00:00,0,0,0.0
2018-05-15 04:15:00,0,0,0.0
2018-05-15 04:30:00,0,0,0.0
2018-05-15 04:45:00,0,0,0.0
2018-05-15 05:00:00,0,0,0.0
2018-05-15 05:15:00,0,0,0.0
2018-05-15 05:30:00,0,0,0.0
2018-05-15 05:45:00,0,0,0.0
2018-05-15 06:00:00,0,0,0.0
2018-05-15 06:15:00,0,0,0.0
2018-05-15 06:30:00,0,0,0.0
2018-05-15 06:45:00,0,0,0.0
2018-05-15 07:00:00,0,0,0.0
2018-05-15 07:15:00,0,0,0.0
2018-05-15 07:30:00,0,0,0.0
2018-05-15 07:45:00,0,0,0.0
2018-05-15 08:00:00,0,0,0.0
2018-05-15 08:15:00,0,0,0.0
2018-05-15 08:30:00,0,0,0.0
2018-05-15 08:45:00,0,0,0.0
2018-05-15 09:00:00,0,0,0.0
2018-05-15 09:15:00,0,0,0.0
2018-05-15 09:30:00,0,0,0.0
2018-05-15 09:45:00,0,0,0.0
2018-05-15 10:00:00,53981,1,35.0
2018-05-15 10:15:00,53982,1,30.0
2018-05-15 10:30:00,53983,1,21.0
2018-05-15 10:45:00,0,0,0.0
2018-05-15 11:00:00,215942,12,696.0
2018-05-15 11:15:00,53988,1,86.0
2018-05-15 11:30:00,53989,1,33.0
2018-05-15 11:45:00,53990,1,108.0
2018-05-15 12:00:00,107983,2,77.0
2018-05-15 12:15:00,107987,2,90.0
2018-05-15 12:30:00,215986,6,469.0
2018-05-15 12:45:00,270005,8,633.0
2018-05-15 13:00:00,270034,8,559.0
2018-05-15 13:15:00,216046,10,466.0
2018-05-15 13:30:00,324099,13,614.5
2018-05-15 13:45:00,162063,5,250.0
2018-05-15 14:00:00,108047,2,99.0
2018-05-15 14:15:00,108051,3,335.0
2018-05-15 14:30:00,216114,5,315.0
2018-05-15 14:45:00,270165,7,232.0
2018-05-15 15:00:00,216150,11,370.0
2018-05-15 15:15:00,270210,13,799.0
2018-05-15 15:30:00,324285,6,480.0
2018-05-15 15:45:00,162156,3,113.8
2018-05-15 16:00:00,270280,9,874.0
2018-05-15 16:15:00,54059,1,65.0
2018-05-15 16:30:00,216246,18,1052.0
2018-05-15 16:45:00,162195,4,612.0
2018-05-15 17:00:00,216274,4,397.0
2018-05-15 17:15:00,270366,7,606.0
2018-05-15 17:30:00,216314,6,307.0
2018-05-15 17:45:00,162246,2,336.0
2018-05-15 18:00:00,216342,4,135.6
2018-05-15 18:15:00,216358,9,739.0
2018-05-15 18:30:00,54092,1,69.0
2018-05-15 18:45:00,54093,2,84.0
2018-05-15 19:00:00,54094,2,257.0
2018-05-15 19:15:00,0,0,0.0
2018-05-15 19:30:00,0,0,0.0
2018-05-15 19:45:00,0,0,0.0
2018-05-15 20:00:00,0,0,0.0
2018-05-15 20:15:00,0,0,0.0
2018-05-15 20:30:00,0,0,0.0
2018-05-15 20:45:00,0,0,0.0
2018-05-15 21:00:00,0,0,0.0
2018-05-15 21:15:00,0,0,0.0
2018-05-15 21:30:00,0,0,0.0
2018-05-15 21:45:00,0,0,0.0
2018-05-15 22:00:00,0,0,0.0
2018-05-15 22:15:00,0,0,0.0
2018-05-15 22:30:00,0,0,0.0
2018-05-15 22:45:00,0,0,0.0
2018-05-15 23:00:00,0,0,0.0
2018-05-15 23:15:00,0,0,0.0
2018-05-15 23:30:00,0,0,0.0
2018-05-15 23:45:00,0,0,0.0
2018-05-16 00:00:00,0,0,0.0
2018-05-16 00:15:00,0,0,0.0
2018-05-16 00:30:00,0,0,0.0
2018-05-16 00:45:00,0,0,0.0
2018-05-16 01:00:00,0,0,0.0
2018-05-16 01:15:00,0,0,0.0
2018-05-16 01:30:00,0,0,0.0
2018-05-16 01:45:00,0,0,0.0
2018-05-16 02:00:00,0,0,0.0
2018-05-16 02:15:00,0,0,0.0
2018-05-16 02:30:00,0,0,0.0
2018-05-16 02:45:00,0,0,0.0
2018-05-16 03:00:00,0,0,0.0
2018-05-16 03:15:00,0,0,0.0
2018-05-16 03:30:00,0,0,0.0
2018-05-16 03:45:00,0,0,0.0
2018-05-16 04:00:00,0,0,0.0
2018-05-16 04:15:00,0,0,0.0
2018-05-16 04:30:00,0,0,0.0
2018-05-16 04:45:00,0,0,0.0
2018-05-16 05:00:00,0,0,0.0
2018-05-16 05:15:00,0,0,0.0
2018-05-16 05:30:00,0,0,0.0
2018-05-16 05:45:00,0,0,0.0
2018-05-16 06:00:00,0,0,0.0
2018-05-16 06:15:00,0,0,0.0
2018-05-16 06:30:00,0,0,0.0
2018-05-16 06:45:00,0,0,0.0
2018-05-16 07:00:00,0,0,0.0
2018-05-16 07:15:00,0,0,0.0
2018-05-16 07:30:00,0,0,0.0
2018-05-16 07:45:00,0,0,0.0
2018-05-16 08:00:00,0,0,0.0
2018-05-16 08:15:00,0,0,0.0
2018-05-16 08:30:00,0,0,0.0
2018-05-16 08:45:00,0,0,0.0
2018-05-16 09:00:00,0,0,0.0
2018-05-16 09:15:00,0,0,0.0
2018-05-16 09:30:00,0,0,0.0
2018-05-16 09:45:00,0,0,0.0
2018-05-16 10:00:00,0,0,0.0
2018-05-16 10:15:00,162288,3,136.0
2018-05-16 10:30:00,0,0,0.0
2018-05-16 10:45:00,216398,8,628.0
2018-05-16 11:00:00,162309,4,249.0
2018-05-16 11:15:00,270535,6,396.0
2018-05-16 11:30:00,162333,4,193.0
2018-05-16 11:45:00,108227,3,195.0
2018-05-16 12:00:00,216466,11,653.0
2018-05-16 12:15:00,216482,5,561.0
2018-05-16 12:30:00,433012,12,731.0
2018-05-16 12:45:00,216530,8,649.0
2018-05-16 13:00:00,162408,3,288.0
2018-05-16 13:15:00,324843,7,375.0
2018-05-16 13:30:00,0,0,0.0
2018-05-16 13:45:00,270730,7,634.0
2018-05-16 14:00:00,216604,4,217.0
2018-05-16 14:15:00,216622,11,455.6
2018-05-16 14:30:00,216638,4,194.0
2018-05-16 14:45:00,324987,12,606.0
2018-05-16 15:00:00,216678,5,619.0
2018-05-16 15:15:00,270870,5,513.0
2018-05-16 15:30:00,162534,5,339.0
2018-05-16 15:45:00,216726,6,505.0
2018-05-16 16:00:00,216742,6,328.0
2018-05-16 16:15:00,162567,5,556.0
2018-05-16 16:30:00,325161,12,853.0
2018-05-16 16:45:00,216794,5,224.0
2018-05-16 17:00:00,271015,11,559.0
2018-05-16 17:15:00,162621,4,272.0
2018-05-16 17:30:00,379484,19,950.8
2018-05-16 17:45:00,54216,1,112.0
2018-05-16 18:00:00,271095,6,965.0
2018-05-16 18:15:00,271120,6,283.0
2018-05-16 18:30:00,108455,2,161.0
2018-05-16 18:45:00,108459,2,123.6
2018-05-16 19:00:00,54231,2,40.2
2018-05-16 19:15:00,0,0,0.0
2018-05-16 19:30:00,0,0,0.0
2018-05-16 19:45:00,0,0,0.0
2018-05-16 20:00:00,0,0,0.0
2018-05-16 20:15:00,0,0,0.0
2018-05-16 20:30:00,0,0,0.0
2018-05-16 20:45:00,0,0,0.0
2018-05-16 21:00:00,0,0,0.0
2018-05-16 21:15:00,0,0,0.0
2018-05-16 21:30:00,0,0,0.0
2018-05-16 21:45:00,0,0,0.0
2018-05-16 22:00:00,0,0,0.0
2018-05-16 22:15:00,0,0,0.0
2018-05-16 22:30:00,0,0,0.0
2018-05-16 22:45:00,0,0,0.0
2018-05-16 23:00:00,0,0,0.0
2018-05-16 23:15:00,0,0,0.0
2018-05-16 23:30:00,0,0,0.0
2018-05-16 23:45:00,0,0,0.0
2018-05-17 00:00:00,0,0,0.0
2018-05-17 00:15:00,0,0,0.0
2018-05-17 00:30:00,0,0,0.0
2018-05-17 00:45:00,0,0,0.0
2018-05-17 01:00:00,0,0,0.0
2018-05-17 01:15:00,0,0,0.0
2018-05-17 01:30:00,0,0,0.0
2018-05-17 01:45:00,0,0,0.0
2018-05-17 02:00:00,0,0,0.0
2018-05-17 02:15:00,0,0,0.0
2018-05-17 02:30:00,0,0,0.0
2018-05-17 02:45:00,0,0,0.0
2018-05-17 03:00:00,0,0,0.0
2018-05-17 03:15:00,0,0,0.0
2018-05-17 03:30:00,0,0,0.0
2018-05-17 03:45:00,0,0,0.0
2018-05-17 04:00:00,0,0,0.0
2018-05-17 04:15:00,0,0,0.0
2018-05-17 04:30:00,0,0,0.0
2018-05-17 04:45:00,0,0,0.0
2018-05-17 05:00:00,0,0,0.0
2018-05-17 05:15:00,0,0,0.0
2018-05-17 05:30:00,0,0,0.0
2018-05-17 05:45:00,0,0,0.0
2018-05-17 06:00:00,0,0,0.0
2018-05-17 06:15:00,0,0,0.0
2018-05-17 06:30:00,0,0,0.0
2018-05-17 06:45:00,0,0,0.0
2018-05-17 07:00:00,0,0,0.0
2018-05-17 07:15:00,0,0,0.0
2018-05-17 07:30:00,0,0,0.0
2018-05-17 07:45:00,0,0,0.0
2018-05-17 08:00:00,0,0,0.0
2018-05-17 08:15:00,0,0,0.0
2018-05-17 08:30:00,0,0,0.0
2018-05-17 08:45:00,0,0,0.0
2018-05-17 09:00:00,0,0,0.0
2018-05-17 09:15:00,0,0,0.0
2018-05-17 09:30:00,0,0,0.0
2018-05-17 09:45:00,0,0,0.0
2018-05-17 10:00:00,0,0,0.0
2018-05-17 10:15:00,108465,9,384.5
2018-05-17 10:30:00,162705,6,468.0
2018-05-17 10:45:00,108475,2,0.0
2018-05-17 11:00:00,54239,1,135.0
2018-05-17 11:15:00,108481,2,112.0
2018-05-17 11:30:00,54242,1,89.0
2018-05-17 11:45:00,108487,2,165.0
2018-05-17 12:00:00,108491,3,156.0
2018-05-17 12:15:00,271245,6,342.0
2018-05-17 12:30:00,162759,6,204.0
2018-05-17 12:45:00,54255,1,71.0
2018-05-17 13:00:00,217031,8,416.0
2018-05-17 13:15:00,325581,7,405.0
2018-05-17 13:30:00,217074,9,447.0
2018-05-17 13:45:00,162816,8,500.0
2018-05-17 14:00:00,271380,15,1387.6
2018-05-17 14:15:00,54279,1,58.0
2018-05-17 14:30:00,162843,3,173.0
2018-05-17 14:45:00,162852,8,322.0
2018-05-17 15:00:00,162861,3,504.0
2018-05-17 15:15:00,217162,4,175.0
2018-05-17 15:30:00,217178,2,372.0
2018-05-17 15:45:00,271495,8,405.0
2018-05-17 16:00:00,271520,10,599.0
2018-05-17 16:15:00,217234,8,308.0
2018-05-17 16:30:00,434516,9,575.0
2018-05-17 16:45:00,543235,17,802.0
2018-05-17 17:00:00,380324,7,822.6
2018-05-17 17:15:00,217350,5,272.0
2018-05-17 17:30:00,326055,8,591.6
2018-05-17 17:45:00,543505,14,946.0
2018-05-17 18:00:00,380513,11,740.0
2018-05-17 18:15:00,434932,19,1459.2
2018-05-17 18:30:00,54371,2,40.0
2018-05-17 18:45:00,108745,3,336.2
2018-05-17 19:00:00,217502,5,421.0
2018-05-17 19:15:00,271900,8,662.4
2018-05-17 19:30:00,217538,4,250.0
2018-05-17 19:45:00,163164,3,289.0
2018-05-17 20:00:00,108781,2,88.0
2018-05-17 20:15:00,54392,1,103.0
2018-05-17 20:30:00,108787,2,360.0
2018-05-17 20:45:00,54395,1,27.6
2018-05-17 21:00:00,0,0,0.0
2018-05-17 21:15:00,0,0,0.0
2018-05-17 21:30:00,0,0,0.0
2018-05-17 21:45:00,0,0,0.0
2018-05-17 22:00:00,0,0,0.0
2018-05-17 22:15:00,0,0,0.0
2018-05-17 22:30:00,0,0,0.0
2018-05-17 22:45:00,0,0,0.0
2018-05-17 23:00:00,0,0,0.0
2018-05-17 23:15:00,0,0,0.0
2018-05-17 23:30:00,0,0,0.0
2018-05-17 23:45:00,0,0,0.0
2018-05-18 00:00:00,0,0,0.0
2018-05-18 00:15:00,0,0,0.0
2018-05-18 00:30:00,0,0,0.0
2018-05-18 00:45:00,0,0,0.0
2018-05-18 01:00:00,0,0,0.0
2018-05-18 01:15:00,0,0,0.0
2018-05-18 01:30:00,0,0,0.0
2018-05-18 01:45:00,0,0,0.0
2018-05-18 02:00:00,0,0,0.0
2018-05-18 02:15:00,0,0,0.0
2018-05-18 02:30:00,0,0,0.0
2018-05-18 02:45:00,0,0,0.0
2018-05-18 03:00:00,0,0,0.0
2018-05-18 03:15:00,0,0,0.0
2018-05-18 03:30:00,0,0,0.0
2018-05-18 03:45:00,0,0,0.0
2018-05-18 04:00:00,0,0,0.0
2018-05-18 04:15:00,0,0,0.0
2018-05-18 04:30:00,0,0,0.0
2018-05-18 04:45:00,0,0,0.0
2018-05-18 05:00:00,0,0,0.0
2018-05-18 05:15:00,0,0,0.0
2018-05-18 05:30:00,0,0,0.0
2018-05-18 05:45:00,0,0,0.0
2018-05-18 06:00:00,0,0,0.0
2018-05-18 06:15:00,0,0,0.0
2018-05-18 06:30:00,0,0,0.0
2018-05-18 06:45:00,0,0,0.0
2018-05-18 07:00:00,0,0,0.0
2018-05-18 07:15:00,0,0,0.0
2018-05-18 07:30:00,0,0,0.0
2018-05-18 07:45:00,0,0,0.0
2018-05-18 08:00:00,0,0,0.0
2018-05-18 08:15:00,0,0,0.0
2018-05-18 08:30:00,0,0,0.0
2018-05-18 08:45:00,0,0,0.0
2018-05-18 09:00:00,0,0,0.0
2018-05-18 09:15:00,0,0,0.0
2018-05-18 09:30:00,0,0,0.0
2018-05-18 09:45:00,0,0,0.0
2018-05-18 10:00:00,0,0,0.0
2018-05-18 10:15:00,54396,1,47.0
2018-05-18 10:30:00,54397,0,84.0
2018-05-18 10:45:00,272000,10,666.0
2018-05-18 11:00:00,217618,8,393.0
2018-05-18 11:15:00,163224,4,236.0
2018-05-18 11:30:00,163233,5,280.0
2018-05-18 11:45:00,163242,9,339.0
2018-05-18 12:00:00,163251,5,190.0
2018-05-18 12:15:00,163260,7,375.0
2018-05-18 12:30:00,272120,12,885.0
2018-05-18 12:45:00,272145,8,382.0
2018-05-18 13:00:00,217734,10,509.0
2018-05-18 13:15:00,544405,16,1978.4
2018-05-18 13:30:00,326693,10,427.0
2018-05-18 13:45:00,381192,9,442.0
2018-05-18 14:00:00,435708,13,1180.0
2018-05-18 14:15:00,326823,6,1040.0
2018-05-18 14:30:00,326859,12,658.0
2018-05-18 14:45:00,272410,8,342.0
2018-05-18 15:00:00,272435,6,469.0
2018-05-18 15:15:00,272460,7,476.0
2018-05-18 15:30:00,381486,12,503.0
2018-05-18 15:45:00,272520,6,190.0
2018-05-18 16:00:00,163527,3,141.0
2018-05-18 16:15:00,545155,16,1045.0
2018-05-18 16:30:00,436196,13,931.0
2018-05-18 16:45:00,436268,12,518.0
2018-05-18 17:00:00,490884,17,1316.0
2018-05-18 17:15:00,490968,14,795.0
2018-05-18 17:30:00,654750,21,895.0
2018-05-18 17:45:00,600314,15,888.4
2018-05-18 18:00:00,436668,9,576.0
2018-05-18 18:15:00,655133,15,984.0
2018-05-18 18:30:00,382235,10,687.0
2018-05-18 18:45:00,218442,5,311.0
2018-05-18 19:00:00,327693,9,483.0
2018-05-18 19:15:00,163862,6,460.0
2018-05-18 19:30:00,327753,5,293.0
2018-05-18 19:45:00,382424,10,688.0
2018-05-18 20:00:00,327831,9,829.0
2018-05-18 20:15:00,163932,5,183.0
2018-05-18 20:30:00,218590,6,438.0
2018-05-18 20:45:00,327915,7,481.0
2018-05-18 21:00:00,163971,6,268.0
2018-05-18 21:15:00,163980,0,172.0
2018-05-18 21:30:00,163989,4,348.0
2018-05-18 21:45:00,54665,1,46.0
2018-05-18 22:00:00,0,0,0.0
2018-05-18 22:15:00,0,0,0.0
2018-05-18 22:30:00,0,0,0.0
2018-05-18 22:45:00,0,0,0.0
2018-05-18 23:00:00,0,0,0.0
2018-05-18 23:15:00,0,0,0.0
2018-05-18 23:30:00,0,0,0.0
2018-05-18 23:45:00,0,0,0.0
2018-05-19 00:00:00,0,0,0.0
2018-05-19 00:15:00,0,0,0.0
2018-05-19 00:30:00,0,0,0.0
